date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-06-12,32,22,0.0,14.5,7,31,02:56 AM,04:26 PM,05:40 AM,08:33 PM,21,29,29,27,23,9,71,0.0,1013,32,10,206,14,21240
2015-06-13,30,22,0.0,14.5,6,25,03:36 AM,05:33 PM,05:40 AM,08:34 PM,21,29,29,26,18,20,77,3.1,1015,30,10,223,11,21240
2015-06-14,30,22,0.0,14.5,6,18,04:19 AM,06:36 PM,05:40 AM,08:34 PM,22,29,29,26,8,22,79,8.3,1017,30,9,172,5,21240
2015-06-15,29,24,0.0,13.5,6,11,05:06 AM,07:38 PM,05:40 AM,08:34 PM,22,29,29,26,20,39,78,22.9,1015,29,8,245,11,21240
2015-06-16,31,23,0.0,14.5,6,4,05:57 AM,08:33 PM,05:40 AM,08:35 PM,22,30,30,27,25,19,74,2.9,1013,31,9,275,15,21240
2015-06-17,24,21,0.0,14.5,6,3,06:51 AM,09:23 PM,05:40 AM,08:35 PM,19,24,24,22,20,27,79,0.1,1018,24,10,277,12,21240
2015-06-18,29,21,0.0,11.4,6,9,07:48 AM,10:07 PM,05:40 AM,08:35 PM,21,27,27,24,11,59,84,35.8,1015,29,8,197,8,21240
2015-06-19,29,21,0.0,13.5,6,16,08:45 AM,10:47 PM,05:40 AM,08:36 PM,20,27,27,25,19,43,75,4.3,1014,29,10,284,12,21240
2015-06-20,30,21,0.0,14.5,6,23,09:43 AM,11:22 PM,05:41 AM,08:36 PM,21,28,28,25,19,33,77,9.9,1014,30,9,149,12,21240
2015-06-21,32,21,0.0,14.5,6,30,10:39 AM,11:55 PM,05:41 AM,08:36 PM,21,29,29,26,24,32,74,4.4,1009,32,9,271,16,21240
2015-06-22,32,22,0.0,14.5,7,36,11:35 AM,No moonset,05:41 AM,08:36 PM,19,29,29,27,17,6,65,0.0,1015,32,10,268,10,21240
2015-06-23,34,23,0.0,14.5,7,43,12:30 PM,12:25 AM,05:41 AM,08:36 PM,22,31,31,28,24,15,71,4.9,1012,34,10,233,15,21240
2015-06-24,28,17,0.0,14.5,7,50,01:26 PM,12:54 AM,05:42 AM,08:37 PM,16,23,23,23,16,4,65,2.6,1017,28,10,294,10,21240
2015-06-25,29,19,0.0,11.4,6,57,02:21 PM,01:24 AM,05:42 AM,08:37 PM,16,24,24,23,13,45,64,10.4,1017,29,9,173,8,21240
2015-06-26,26,18,0.0,14.5,6,63,03:19 PM,01:55 AM,05:42 AM,08:37 PM,18,23,23,22,16,41,79,7.5,1015,26,10,102,11,21240
2015-06-27,24,19,0.0,10.4,5,70,04:16 PM,02:28 AM,05:43 AM,08:37 PM,19,21,22,21,32,85,88,34.4,1012,24,7,103,21,21240
2015-06-28,25,18,0.0,13.5,5,77,05:15 PM,03:05 AM,05:43 AM,08:37 PM,17,23,23,22,22,41,74,0.5,1007,25,9,253,15,21240
2015-06-29,27,15,0.0,14.5,6,84,06:13 PM,03:47 AM,05:43 AM,08:37 PM,14,22,22,21,20,9,66,0.0,1013,27,10,228,12,21240
2015-06-30,29,20,0.0,14.5,6,91,07:11 PM,04:33 AM,05:44 AM,08:37 PM,19,26,26,24,26,22,75,8.8,1011,29,9,180,16,21240
2015-07-01,29,20,0.0,14.5,7,97,08:07 PM,05:27 AM,05:44 AM,08:37 PM,18,26,26,24,17,30,69,0.2,1010,29,10,224,11,21240
2015-07-02,25,19,0.0,14.5,5,96,08:58 PM,06:26 AM,05:45 AM,08:37 PM,18,23,23,22,9,38,76,2.8,1012,25,10,97,6,21240
2015-07-03,27,18,0.0,13.5,5,89,09:45 PM,07:31 AM,05:45 AM,08:36 PM,17,24,24,22,15,32,73,0.5,1014,27,9,187,10,21240
2015-07-04,27,20,0.0,12.4,5,82,10:28 PM,08:37 AM,05:46 AM,08:36 PM,19,23,23,22,9,55,83,5.0,1013,27,9,61,6,21240
2015-07-05,28,19,0.0,14.5,7,76,11:08 PM,09:47 AM,05:46 AM,08:36 PM,19,25,25,24,13,14,75,0.0,1019,28,10,131,9,21240
2015-07-06,29,22,0.0,14.5,6,69,11:45 PM,10:55 AM,05:47 AM,08:36 PM,21,27,27,25,18,45,81,9.2,1018,29,10,145,12,21240
2015-07-07,31,21,0.0,14.5,7,62,No moonrise,12:04 PM,05:47 AM,08:35 PM,20,28,28,26,19,16,70,1.9,1016,31,10,219,11,21240
2015-07-08,30,23,0.0,13.5,6,55,12:21 AM,01:11 PM,05:48 AM,08:35 PM,20,29,29,26,19,38,71,11.4,1015,30,9,244,11,21240
2015-07-09,32,22,0.0,13.5,6,48,12:58 AM,02:18 PM,05:49 AM,08:35 PM,21,29,29,27,21,45,74,6.1,1014,32,9,256,13,21240
2015-07-10,29,21,0.0,14.5,7,42,01:37 AM,03:24 PM,05:49 AM,08:34 PM,18,27,27,25,19,25,69,0.0,1015,29,10,329,13,21240
2015-07-11,30,22,0.0,14.5,6,35,02:17 AM,04:27 PM,05:50 AM,08:34 PM,19,28,28,26,9,18,70,6.6,1018,30,10,86,6,21240
2015-07-12,30,20,0.0,14.5,7,28,03:02 AM,05:28 PM,05:51 AM,08:34 PM,17,26,26,25,9,9,61,0.0,1016,30,10,162,6,21240
2015-07-13,27,21,0.0,12.4,7,21,03:51 AM,06:25 PM,05:51 AM,08:33 PM,18,26,26,24,13,37,68,2.6,1011,27,10,186,8,21240
2015-07-14,30,21,0.0,14.5,6,15,04:42 AM,07:17 PM,05:52 AM,08:33 PM,21,28,28,26,14,15,75,5.8,1003,30,9,189,9,21240
2015-07-15,27,21,0.0,11.3,6,8,05:38 AM,08:03 PM,05:53 AM,08:32 PM,19,26,26,24,24,46,76,2.6,1005,27,10,230,16,21240
2015-07-16,28,16,0.0,14.5,6,1,06:34 AM,08:44 PM,05:54 AM,08:31 PM,14,22,22,21,19,7,63,0.0,1016,28,10,113,12,21240
2015-07-17,28,19,0.0,14.5,7,6,07:32 AM,09:22 PM,05:54 AM,08:31 PM,18,25,25,24,19,25,74,0.0,1017,28,10,171,13,21240
2015-07-18,32,22,0.0,13.4,6,12,08:28 AM,09:55 PM,05:55 AM,08:30 PM,22,30,30,27,20,24,77,0.6,1014,32,10,202,14,21240
2015-07-19,34,23,0.0,14.5,8,19,09:25 AM,10:26 PM,05:56 AM,08:30 PM,22,32,32,29,13,8,67,0.4,1011,34,10,203,8,21240
2015-07-20,34,25,0.0,14.5,7,26,10:20 AM,10:56 PM,05:57 AM,08:29 PM,21,32,32,29,16,25,64,3.0,1007,34,10,265,10,21240
2015-07-21,31,24,0.0,14.5,6,33,11:16 AM,11:26 PM,05:57 AM,08:28 PM,21,30,30,27,14,19,68,3.2,1005,31,10,306,9,21240
2015-07-22,29,19,0.0,14.5,7,40,12:11 PM,11:56 PM,05:58 AM,08:27 PM,14,25,25,24,23,7,56,0.4,1010,29,10,319,14,21240
2015-07-23,29,19,0.0,14.5,7,46,01:07 PM,No moonset,05:59 AM,08:27 PM,13,24,24,24,11,7,53,0.0,1014,29,10,275,8,21240
2015-07-24,29,19,0.0,14.3,7,53,02:03 PM,12:27 AM,06:00 AM,08:26 PM,13,24,24,24,14,10,53,0.0,1014,29,10,101,10,21240
