date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-01-01,3,-4,0.0,8.7,2,71,03:26 PM,04:53 AM,08:27 AM,05:55 PM,-13,-5,-1,-5,26,14,40,0.0,1022,3,10,241,15,21043
2015-01-02,6,-1,0.0,8.7,2,78,04:12 PM,05:52 AM,08:27 AM,05:56 PM,-5,-2,2,-2,19,13,62,0.0,1026,6,10,289,10,21043
2015-01-03,5,-1,0.0,3.5,1,85,05:02 PM,06:47 AM,08:27 AM,05:57 PM,-1,-1,2,-1,16,67,81,3.6,1029,5,8,90,9,21043
2015-01-04,14,4,0.0,3.5,3,92,05:55 PM,07:38 AM,08:27 AM,05:57 PM,8,6,9,6,29,77,94,5.3,1013,14,8,229,17,21043
2015-01-05,1,-5,0.0,7.0,1,99,06:50 PM,08:23 AM,08:27 AM,05:58 PM,-8,-7,-0,-7,37,13,57,0.6,1026,1,9,299,24,21043
2015-01-06,-2,-7,5.9,3.5,1,95,07:46 PM,09:03 AM,08:27 AM,05:59 PM,-10,-9,-5,-9,13,66,73,6.9,1024,-2,5,251,9,21043
2015-01-07,-7,-12,0.0,9.7,1,88,08:42 PM,09:40 AM,08:27 AM,06:00 PM,-12,-16,-8,-16,34,34,72,0.1,1022,-7,8,294,22,21043
2015-01-08,-9,-15,0.0,9.7,2,81,09:38 PM,10:13 AM,08:27 AM,06:01 PM,-16,-20,-12,-20,26,17,73,0.0,1031,-9,10,248,16,21043
2015-01-09,-0,-8,0.0,9.8,1,74,10:33 PM,10:44 AM,08:27 AM,06:02 PM,-10,-12,-5,-12,29,41,65,0.0,1021,-0,9,250,18,21043
2015-01-10,-5,-13,0.0,9.8,2,68,11:28 PM,11:14 AM,08:26 AM,06:03 PM,-14,-16,-9,-16,19,1,68,0.0,1034,-5,10,269,12,21043
2015-01-11,1,-9,0.0,9.8,2,61,No moonrise,11:43 AM,08:26 AM,06:04 PM,-8,-8,-4,-8,18,32,72,0.1,1036,1,10,176,10,21043
2015-01-12,2,-0,0.0,4.9,1,54,12:23 AM,12:13 PM,08:26 AM,06:05 PM,-1,-3,1,-3,18,94,90,19.4,1026,2,6,188,11,21043
2015-01-13,-4,-6,0.5,9.8,2,47,01:20 AM,12:44 PM,08:26 AM,06:06 PM,-7,-11,-4,-11,26,25,78,0.6,1033,-4,10,65,17,21043
2015-01-14,-1,-6,1.0,4.9,1,41,02:18 AM,01:19 PM,08:25 AM,06:07 PM,-7,-8,-3,-8,15,82,73,1.2,1028,-1,7,65,11,21043
2015-01-15,2,-3,0.0,9.8,2,34,03:17 AM,01:58 PM,08:25 AM,06:08 PM,-6,-4,-1,-4,14,18,72,0.0,1021,2,10,287,9,21043
2015-01-16,5,-2,0.0,9.8,1,27,04:17 AM,02:43 PM,08:25 AM,06:09 PM,-5,-4,1,-4,28,19,69,0.0,1018,5,10,243,18,21043
2015-01-17,0,-5,0.0,9.9,1,20,05:18 AM,03:35 PM,08:24 AM,06:10 PM,-10,-7,-2,-7,19,24,56,0.0,1027,0,10,109,13,21043
2015-01-18,5,-1,0.0,6.6,1,13,06:17 AM,04:33 PM,08:24 AM,06:11 PM,1,-2,2,-2,20,57,94,19.4,1014,5,9,214,11,21043
2015-01-19,5,-1,0.0,9.9,1,7,07:13 AM,05:38 PM,08:23 AM,06:12 PM,-2,-2,2,-2,22,32,79,0.0,1014,5,10,275,13,21043
2015-01-20,7,-0,0.0,9.9,1,0,08:04 AM,06:48 PM,08:23 AM,06:14 PM,-1,1,3,1,8,37,78,0.0,1015,7,10,144,4,21043
2015-01-21,1,-2,1.9,5.0,1,7,08:51 AM,08:00 PM,08:22 AM,06:15 PM,-2,-4,-1,-4,12,72,89,8.3,1020,1,6,99,8,21043
2015-01-22,4,-4,0.0,9.9,1,14,09:34 AM,09:12 PM,08:22 AM,06:16 PM,-1,-3,0,-3,18,45,90,0.3,1025,4,7,280,11,21043
2015-01-23,3,-2,0.0,8.3,1,20,10:13 AM,10:22 PM,08:21 AM,06:17 PM,-2,-3,1,-3,12,42,85,5.6,1024,3,10,187,8,21043
2015-01-24,2,-1,0.5,8.3,1,27,10:50 AM,11:32 PM,08:20 AM,06:18 PM,-0,-4,1,-4,25,67,93,25.5,1003,2,7,204,16,21043
2015-01-25,7,-2,0.0,6.6,1,34,11:28 AM,No moonset,08:20 AM,06:19 PM,0,-1,3,-1,21,57,85,1.4,1010,7,9,221,12,21043
2015-01-26,0,-4,5.0,5.0,1,41,12:05 PM,12:39 AM,08:19 AM,06:20 PM,-2,-8,-1,-8,30,100,93,13.7,1009,0,3,45,21,21043
2015-01-27,-1,-5,3.2,8.3,1,48,12:44 PM,01:45 AM,08:18 AM,06:22 PM,-5,-10,-3,-10,31,79,89,3.9,1010,-1,5,330,21,21043
2015-01-28,-1,-9,0.0,10.1,2,54,01:26 PM,02:47 AM,08:18 AM,06:23 PM,-9,-13,-6,-13,33,10,79,0.0,1023,-1,10,317,20,21043
2015-01-29,0,-8,1.6,6.7,1,61,02:11 PM,03:47 AM,08:17 AM,06:24 PM,-8,-8,-3,-8,23,57,72,1.9,1023,0,9,182,14,21043
2015-01-30,1,-10,0.2,10.0,1,68,02:59 PM,04:42 AM,08:16 AM,06:25 PM,-5,-9,-2,-9,41,42,78,0.4,1018,1,8,303,26,21043
2015-01-31,-3,-11,0.0,10.0,1,75,03:50 PM,05:34 AM,08:15 AM,06:26 PM,-11,-14,-7,-14,29,18,74,0.0,1026,-3,10,299,19,21043
2015-02-01,3,-6,0.0,5.1,1,81,04:43 PM,06:20 AM,08:14 AM,06:27 PM,-5,-5,-1,-5,17,62,74,1.9,1022,3,8,192,10,21043
2015-02-02,7,-7,0.0,8.3,1,88,05:39 PM,07:02 AM,08:13 AM,06:29 PM,-1,-6,1,-6,40,69,87,17.4,1005,7,6,258,24,21043
2015-02-03,-0,-7,0.0,10.2,1,95,06:34 PM,07:40 AM,08:12 AM,06:30 PM,-12,-9,-4,-9,21,18,53,0.0,1026,-0,10,261,15,21043
2015-02-04,7,-3,0.0,10.2,2,98,07:30 PM,08:14 AM,08:11 AM,06:31 PM,-4,-3,1,-3,22,28,67,0.0,1021,7,10,178,13,21043
2015-02-05,-3,-8,0.0,10.2,1,92,08:25 PM,08:46 AM,08:10 AM,06:32 PM,-9,-11,-3,-11,36,24,67,0.1,1020,-3,8,321,26,21043
2015-02-06,3,-9,0.0,10.2,2,85,09:21 PM,09:17 AM,08:09 AM,06:33 PM,-15,-9,-4,-9,17,10,44,0.0,1025,3,10,263,13,21043
2015-02-07,6,-3,0.0,10.3,2,78,10:16 PM,09:46 AM,08:08 AM,06:34 PM,-8,-2,1,-2,17,29,52,0.0,1019,6,10,183,10,21043
2015-02-08,11,1,0.0,10.3,3,71,11:11 PM,10:15 AM,08:07 AM,06:36 PM,1,3,5,3,13,46,74,0.0,1012,11,10,159,6,21043
2015-02-09,3,-2,0.0,5.2,1,64,No moonrise,10:46 AM,08:06 AM,06:37 PM,-0,-4,1,-4,22,94,89,0.7,1012,3,8,49,15,21043
2015-02-10,2,-2,1.8,6.8,1,58,12:08 AM,11:19 AM,08:05 AM,06:38 PM,-3,-6,-0,-6,30,80,82,2.1,1017,2,7,11,22,21043
2015-02-11,5,-4,0.0,10.4,2,51,01:05 AM,11:55 AM,08:04 AM,06:39 PM,-6,-5,-0,-5,17,14,65,0.0,1017,5,10,199,11,21043
2015-02-12,4,-7,0.0,8.4,1,44,02:03 AM,12:35 PM,08:03 AM,06:40 PM,-6,-7,-1,-7,31,37,68,0.8,1012,4,7,277,22,21043
2015-02-13,-4,-10,0.0,10.4,1,37,03:02 AM,01:22 PM,08:02 AM,06:41 PM,-18,-15,-7,-15,25,17,44,0.0,1023,-4,8,290,20,21043
2015-02-14,4,-8,0.0,6.8,1,31,04:00 AM,02:15 PM,08:01 AM,06:43 PM,-14,-10,-3,-10,28,60,43,1.3,1009,4,6,221,20,21043
2015-02-15,-11,-15,0.3,10.9,1,24,04:56 AM,03:16 PM,07:59 AM,06:44 PM,-19,-25,-13,-25,51,15,57,0.3,1020,-11,8,309,39,21043
2015-02-16,-8,-16,3.5,7.0,1,17,05:49 AM,04:22 PM,07:58 AM,06:45 PM,-17,-20,-13,-20,17,58,68,4.1,1026,-8,7,262,13,21043
2015-02-17,-4,-11,5.5,10.9,1,10,06:38 AM,05:32 PM,07:57 AM,06:46 PM,-10,-14,-9,-14,12,64,89,6.5,1014,-4,7,195,8,21043
2015-02-18,-3,-12,1.4,8.5,1,3,07:23 AM,06:45 PM,07:56 AM,06:47 PM,-10,-13,-7,-13,20,43,82,1.6,1012,-3,9,216,12,21043
2015-02-19,-10,-15,0.2,7.0,1,3,08:05 AM,07:58 PM,07:54 AM,06:48 PM,-16,-22,-13,-22,37,52,80,0.8,1017,-10,7,290,24,21043
2015-02-20,-9,-20,0.0,11.0,2,10,08:45 AM,09:11 PM,07:53 AM,06:49 PM,-18,-24,-15,-24,25,15,81,0.0,1030,-9,10,264,15,21043
2015-02-21,-1,-14,0.0,7.0,1,17,09:24 AM,10:22 PM,07:52 AM,06:51 PM,-8,-15,-8,-15,31,79,94,24.6,1028,-1,6,183,19,21043
2015-02-22,2,0,0.0,5.5,1,24,10:02 AM,11:31 PM,07:50 AM,06:52 PM,1,-2,1,-2,12,100,98,12.0,1022,2,4,213,7,21043
2015-02-23,-5,-12,0.1,10.1,1,30,10:42 AM,No moonset,07:49 AM,06:53 PM,-9,-14,-6,-14,32,42,84,0.2,1029,-5,7,337,20,21043
2015-02-24,-6,-15,0.0,10.1,1,37,11:25 AM,12:37 AM,07:48 AM,06:54 PM,-12,-16,-10,-16,17,29,84,0.0,1022,-6,10,115,11,21043
2015-02-25,2,-8,0.0,11.1,2,44,12:09 PM,01:40 AM,07:46 AM,06:55 PM,-5,-7,-3,-7,14,35,86,0.0,1013,2,9,237,8,21043
2015-02-26,-0,-6,3.8,8.6,1,51,12:57 PM,02:37 AM,07:45 AM,06:56 PM,-4,-8,-3,-8,19,82,91,4.5,1015,-0,6,90,12,21043
2015-02-27,-4,-8,1.1,7.1,1,58,01:47 PM,03:31 AM,07:43 AM,06:57 PM,-7,-11,-5,-11,18,71,88,1.3,1030,-4,6,272,11,21043
2015-02-28,-3,-13,0.0,11.2,2,64,02:40 PM,04:18 AM,07:42 AM,06:58 PM,-12,-13,-9,-13,14,14,78,0.0,1043,-3,10,148,8,21043
2015-03-01,-1,-9,0.6,5.6,1,71,03:34 PM,05:02 AM,07:41 AM,06:59 PM,-5,-9,-4,-9,15,82,93,13.6,1034,-1,6,177,10,21043
2015-03-02,1,-5,0.0,10.2,1,78,04:29 PM,05:41 AM,07:39 AM,07:01 PM,-3,-6,-1,-6,28,44,90,0.7,1025,1,8,300,16,21043
2015-03-03,0,-8,0.1,5.8,1,85,05:24 PM,06:16 AM,07:38 AM,07:02 PM,-5,-9,-3,-9,24,76,88,4.3,1025,0,9,152,15,21043
2015-03-04,4,2,0.0,5.8,1,91,06:19 PM,06:48 AM,07:36 AM,07:03 PM,3,1,3,1,16,92,99,15.6,1013,4,8,182,8,21043
2015-03-05,-1,-6,22.9,5.8,1,98,07:15 PM,07:19 AM,07:35 AM,07:04 PM,-4,-9,-3,-9,29,93,93,43.2,1023,-1,4,304,19,21043
2015-03-06,-2,-15,0.0,11.6,2,95,08:10 PM,07:49 AM,07:33 AM,07:05 PM,-13,-16,-10,-16,17,1,83,0.1,1034,-2,10,234,9,21043
2015-03-07,3,-11,0.0,11.6,2,88,09:06 PM,08:18 AM,07:32 AM,07:06 PM,-5,-8,-3,-8,24,26,90,0.1,1025,3,10,216,12,21043
2015-03-08,7,0,0.0,11.6,2,82,10:02 PM,08:49 AM,07:30 AM,07:07 PM,2,0,3,0,19,44,91,0.1,1021,7,10,242,10,21043
2015-03-09,10,0,0.0,11.6,2,75,10:58 PM,09:21 AM,07:29 AM,07:08 PM,3,4,5,4,11,48,89,0.3,1023,10,9,121,5,21043
2015-03-10,11,3,0.0,8.8,2,68,11:55 PM,09:56 AM,07:27 AM,07:09 PM,2,4,7,4,21,57,74,1.7,1021,11,10,166,13,21043
2015-03-11,12,4,0.0,8.8,2,61,No moonrise,10:34 AM,07:25 AM,07:10 PM,3,5,8,5,21,66,75,0.2,1018,12,9,219,13,21043
2015-03-12,10,4,0.0,11.6,2,54,12:52 AM,11:17 AM,07:24 AM,07:11 PM,2,4,7,4,24,57,75,2.1,1016,10,9,204,15,21043
2015-03-13,9,3,0.0,8.8,2,48,01:49 AM,12:06 PM,07:22 AM,07:12 PM,1,2,6,2,24,66,74,1.3,1016,9,9,200,16,21043
2015-03-14,9,3,0.0,11.6,2,41,02:44 AM,01:01 PM,07:21 AM,07:13 PM,1,3,6,3,24,56,76,2.3,1015,9,8,194,16,21043
2015-03-15,10,3,0.0,11.6,2,34,03:37 AM,02:02 PM,07:19 AM,07:14 PM,3,4,6,4,21,60,78,0.6,1014,10,8,229,14,21043
2015-03-16,10,3,0.0,8.8,2,27,04:26 AM,03:08 PM,07:18 AM,07:15 PM,3,4,6,4,19,65,81,1.0,1017,10,9,201,13,21043
2015-03-17,10,2,0.0,8.8,2,21,05:12 AM,04:18 PM,07:16 AM,07:16 PM,2,4,6,4,16,59,75,0.2,1021,10,9,178,10,21043
2015-03-18,12,4,0.0,8.8,2,14,05:54 AM,05:31 PM,07:14 AM,07:17 PM,4,6,8,6,19,59,76,1.0,1019,12,9,190,12,21043
2015-03-19,9,1,0.0,11.6,2,7,06:35 AM,06:43 PM,07:13 AM,07:18 PM,-3,3,5,3,15,40,60,0.9,1025,9,10,106,9,21043
2015-03-20,2,-1,0.0,6.0,1,0,07:14 AM,07:56 PM,07:11 AM,07:19 PM,-0,-3,1,-3,22,97,92,21.8,1022,2,8,115,15,21043
2015-03-21,10,-4,0.0,10.2,1,7,07:54 AM,09:08 PM,07:10 AM,07:20 PM,2,1,3,1,13,49,93,0.1,1018,10,7,248,7,21043
2015-03-22,7,-1,0.0,11.6,2,13,08:34 AM,10:17 PM,07:08 AM,07:21 PM,-2,-2,3,-2,25,6,74,0.0,1021,7,10,335,16,21043
2015-03-23,7,-4,0.0,11.6,2,20,09:17 AM,11:24 PM,07:06 AM,07:22 PM,-8,-3,1,-3,17,34,51,0.0,1025,7,10,36,11,21043
2015-03-24,6,1,0.0,8.8,1,27,10:02 AM,No moonset,07:05 AM,07:23 PM,-5,0,3,0,11,48,59,0.0,1027,6,10,73,7,21043
2015-03-25,8,-0,0.0,6.1,1,34,10:50 AM,12:26 AM,07:03 AM,07:24 PM,-1,0,4,0,17,79,70,0.2,1026,8,10,152,11,21043
2015-03-26,21,8,0.0,7.5,4,40,11:41 AM,01:23 AM,07:02 AM,07:25 PM,11,11,13,11,28,81,90,5.9,1010,21,10,230,18,21043
2015-03-27,7,3,0.0,6.1,2,47,12:34 PM,02:14 AM,07:00 AM,07:26 PM,2,2,6,2,22,90,78,19.6,1009,7,8,257,15,21043
2015-03-28,2,-4,0.2,10.3,1,54,01:28 PM,02:59 AM,06:58 AM,07:27 PM,-9,-8,-1,-8,34,46,56,0.5,1017,2,5,316,25,21043
2015-03-29,8,-5,0.0,11.6,2,61,02:23 PM,03:40 AM,06:57 AM,07:28 PM,-12,-5,0,-5,22,6,42,0.0,1025,8,10,270,14,21043
2015-03-30,12,2,0.0,10.3,2,67,03:18 PM,04:16 AM,06:55 AM,07:29 PM,-0,2,6,2,31,46,64,2.2,1014,12,9,250,19,21043
2015-03-31,16,3,0.0,11.6,3,74,04:13 PM,04:50 AM,06:54 AM,07:30 PM,4,5,8,5,29,22,76,7.8,1010,16,9,243,18,21043
2015-04-01,12,1,0.0,11.6,3,81,05:09 PM,05:21 AM,06:52 AM,07:31 PM,-0,2,6,2,20,9,68,0.0,1020,12,10,266,13,21043
2015-04-02,18,4,0.0,9.0,3,88,06:04 PM,05:51 AM,06:50 AM,07:32 PM,6,9,11,9,36,38,71,0.1,1021,18,10,194,22,21043
2015-04-03,18,15,0.0,9.0,4,95,06:59 PM,06:21 AM,06:49 AM,07:33 PM,14,15,16,15,32,61,89,14.2,1010,18,9,214,18,21043
2015-04-04,11,5,0.0,11.6,2,100,07:56 PM,06:51 AM,06:47 AM,07:34 PM,2,6,9,6,42,13,64,7.8,1015,11,10,299,27,21043
2015-04-05,16,4,0.0,11.6,4,92,08:53 PM,07:23 AM,06:46 AM,07:35 PM,2,7,9,7,30,9,60,0.0,1024,16,10,218,18,21043
2015-04-06,21,7,0.0,11.6,5,85,09:50 PM,07:57 AM,06:44 AM,07:36 PM,7,12,13,12,24,9,67,0.0,1023,21,10,194,14,21043
2015-04-07,22,12,0.0,10.3,4,78,10:47 PM,08:34 AM,06:43 AM,07:37 PM,13,15,16,15,21,59,84,5.2,1020,22,10,168,13,21043
2015-04-08,9,4,0.0,6.5,2,72,11:44 PM,09:16 AM,06:41 AM,07:38 PM,5,3,7,3,24,98,90,4.4,1024,9,6,71,18,21043
2015-04-09,8,3,0.0,6.5,2,65,No moonrise,10:03 AM,06:39 AM,07:39 PM,4,2,6,2,17,94,88,1.8,1024,8,7,89,12,21043
2015-04-10,18,5,0.0,9.1,3,58,12:39 AM,10:55 AM,06:38 AM,07:40 PM,9,9,11,9,20,72,91,11.3,1014,18,8,169,12,21043
2015-04-11,15,8,0.0,11.6,4,51,01:32 AM,11:52 AM,06:36 AM,07:41 PM,5,9,11,9,30,8,68,0.0,1019,15,10,310,18,21043
2015-04-12,18,6,0.0,11.6,4,44,02:20 AM,12:54 PM,06:35 AM,07:42 PM,4,11,12,11,16,5,60,0.0,1026,18,10,194,9,21043
2015-04-13,16,8,0.0,9.1,3,38,03:05 AM,02:00 PM,06:33 AM,07:43 PM,7,11,12,11,19,56,71,0.9,1019,16,9,192,12,21043
2015-04-14,18,9,0.0,10.3,3,31,03:48 AM,03:09 PM,06:32 AM,07:44 PM,8,12,13,12,19,52,73,0.1,1020,18,9,159,12,21043
2015-04-15,16,10,0.0,11.6,3,24,04:27 AM,04:19 PM,06:30 AM,07:45 PM,8,11,12,11,22,56,78,1.5,1021,16,9,147,14,21043
2015-04-16,15,9,0.0,11.6,4,17,05:06 AM,05:31 PM,06:29 AM,07:46 PM,6,10,11,10,25,34,71,0.0,1028,15,10,105,13,21043
2015-04-17,22,12,0.0,11.6,4,11,05:45 AM,06:42 PM,06:28 AM,07:47 PM,14,16,17,16,13,45,82,15.4,1017,22,8,234,8,21043
2015-04-18,25,13,0.0,11.6,5,4,06:24 AM,07:53 PM,06:26 AM,07:48 PM,11,18,18,18,14,10,65,0.7,1016,25,10,226,7,21043
2015-04-19,17,10,0.0,10.4,3,3,07:06 AM,09:02 PM,06:25 AM,07:49 PM,7,11,13,11,42,39,67,2.0,1019,17,10,89,27,21043
2015-04-20,23,13,0.0,11.6,5,10,07:51 AM,10:08 PM,06:23 AM,07:50 PM,15,17,19,17,34,53,84,51.0,1004,23,8,174,22,21043
2015-04-21,16,10,0.0,11.6,4,16,08:39 AM,11:09 PM,06:22 AM,07:51 PM,7,12,14,12,26,30,68,6.0,1007,16,10,287,18,21043
2015-04-22,17,6,0.0,9.1,3,23,09:30 AM,No moonset,06:21 AM,07:52 PM,6,9,11,9,28,41,69,3.7,1007,17,10,250,16,21043
2015-04-23,11,3,0.0,7.9,2,30,10:23 AM,12:05 AM,06:19 AM,07:53 PM,-0,3,6,3,29,41,64,0.4,1011,11,10,295,19,21043
2015-04-24,13,0,0.0,11.6,3,37,11:19 AM,12:54 AM,06:18 AM,07:54 PM,-3,2,6,2,29,5,55,0.0,1015,13,10,314,20,21043
2015-04-25,12,2,0.0,9.1,2,44,12:14 PM,01:38 AM,06:16 AM,07:55 PM,-0,5,7,5,10,58,63,1.6,1012,12,10,242,7,21043
2015-04-26,15,5,0.0,11.6,4,50,01:10 PM,02:16 AM,06:15 AM,07:55 PM,3,8,10,8,17,48,68,0.0,1006,15,10,137,11,21043
2015-04-27,13,8,0.0,11.6,3,57,02:06 PM,02:51 AM,06:14 AM,07:56 PM,5,10,11,10,18,32,66,0.9,1009,13,10,227,12,21043
2015-04-28,18,11,0.0,10.4,4,64,03:01 PM,03:23 AM,06:13 AM,07:57 PM,9,13,14,13,19,46,75,1.4,1015,18,9,189,12,21043
2015-04-29,23,10,0.0,11.6,5,71,03:56 PM,03:53 AM,06:11 AM,07:58 PM,8,15,16,15,14,9,66,0.0,1008,23,10,277,8,21043
2015-04-30,19,12,0.0,9.2,4,77,04:51 PM,04:23 AM,06:10 AM,07:59 PM,10,14,15,14,16,50,74,8.1,1006,19,9,132,10,21043
2015-05-01,15,9,0.0,10.4,3,84,05:48 PM,04:53 AM,06:09 AM,08:00 PM,8,10,12,10,14,59,78,1.5,1013,15,8,43,10,21043
2015-05-02,21,8,0.0,11.6,5,91,06:45 PM,05:24 AM,06:08 AM,08:01 PM,9,15,15,15,11,29,69,0.3,1016,21,10,196,7,21043
2015-05-03,24,14,0.0,11.6,6,98,07:43 PM,05:57 AM,06:07 AM,08:02 PM,9,18,19,18,14,27,56,0.0,1019,24,10,236,8,21043
2015-05-04,28,14,0.0,11.6,5,95,08:41 PM,06:33 AM,06:05 AM,08:03 PM,11,20,20,20,25,15,60,0.2,1022,28,10,206,14,21043
2015-05-05,27,15,0.0,11.6,5,89,09:39 PM,07:14 AM,06:04 AM,08:04 PM,16,21,21,20,14,27,74,11.5,1023,27,9,242,8,21043
2015-05-06,25,16,0.0,11.6,5,82,10:35 PM,08:00 AM,06:03 AM,08:05 PM,16,20,20,20,19,19,79,4.3,1023,25,10,135,12,21043
2015-05-07,25,14,0.0,11.6,5,75,11:29 PM,08:51 AM,06:02 AM,08:06 PM,14,18,19,18,13,20,78,1.6,1022,25,9,123,8,21043
2015-05-08,26,16,0.0,11.6,6,68,No moonrise,09:47 AM,06:01 AM,08:07 PM,16,21,21,20,16,12,76,0.0,1020,26,10,153,10,21043
2015-05-09,25,15,0.0,12.2,5,62,12:19 AM,10:47 AM,06:00 AM,08:08 PM,17,19,20,19,14,44,87,0.8,1023,25,5,155,8,21043
2015-05-10,26,16,0.0,13.4,5,55,01:05 AM,11:51 AM,05:59 AM,08:09 PM,18,21,21,21,17,37,84,1.2,1022,26,8,177,11,21043
2015-05-11,27,17,0.0,14.5,6,48,01:47 AM,12:57 PM,05:58 AM,08:10 PM,18,23,23,22,12,27,83,0.0,1017,27,9,183,8,21043
2015-05-12,29,18,0.0,14.5,7,41,02:26 AM,02:05 PM,05:57 AM,08:11 PM,15,24,24,23,28,16,65,0.0,1013,29,9,256,17,21043
2015-05-13,19,10,0.0,13.4,5,35,03:04 AM,03:14 PM,05:56 AM,08:12 PM,7,13,14,13,32,22,61,0.0,1022,19,10,319,21,21043
2015-05-14,20,7,0.0,14.5,5,28,03:41 AM,04:22 PM,05:55 AM,08:13 PM,5,12,13,12,19,11,60,0.0,1029,20,10,175,12,21043
2015-05-15,22,11,0.0,14.5,5,21,04:19 AM,05:32 PM,05:54 AM,08:13 PM,10,16,17,16,23,22,67,0.0,1024,22,10,177,14,21043
2015-05-16,28,16,0.0,12.4,5,14,04:58 AM,06:41 PM,05:53 AM,08:14 PM,18,23,23,22,18,46,80,8.7,1021,28,9,198,11,21043
2015-05-17,26,19,0.0,10.2,5,7,05:41 AM,07:49 PM,05:52 AM,08:15 PM,19,23,23,22,13,68,86,35.6,1021,26,6,211,7,21043
2015-05-18,28,19,0.0,14.5,6,1,06:26 AM,08:52 PM,05:52 AM,08:16 PM,20,25,25,23,11,35,81,11.5,1018,28,8,146,7,21043
2015-05-19,28,18,0.0,13.4,5,6,07:16 AM,09:51 PM,05:51 AM,08:17 PM,18,23,23,23,15,47,78,1.8,1013,28,8,264,9,21043
2015-05-20,19,11,0.0,14.5,5,13,08:09 AM,10:44 PM,05:50 AM,08:18 PM,8,14,15,14,27,7,64,0.0,1015,19,10,249,18,21043
2015-05-21,12,9,0.0,9.2,3,20,09:05 AM,11:32 PM,05:49 AM,08:19 PM,7,10,11,10,14,75,79,0.6,1015,12,8,128,9,21043
2015-05-22,22,8,0.0,14.5,5,26,10:02 AM,No moonset,05:49 AM,08:20 PM,8,14,16,14,33,11,63,0.0,1018,22,10,296,20,21043
2015-05-23,23,8,0.0,14.5,5,33,10:59 AM,12:13 AM,05:48 AM,08:20 PM,4,13,15,13,17,5,51,0.0,1029,23,10,184,9,21043
2015-05-24,26,10,0.0,14.5,6,40,11:55 AM,12:50 AM,05:47 AM,08:21 PM,12,18,19,18,16,7,67,0.0,1027,26,10,178,9,21043
2015-05-25,27,15,0.0,14.5,6,47,12:51 PM,01:23 AM,05:47 AM,08:22 PM,15,22,22,21,28,13,71,0.0,1024,27,10,189,17,21043
2015-05-26,29,16,0.0,14.5,6,54,01:47 PM,01:54 AM,05:46 AM,08:23 PM,18,23,23,22,25,24,78,0.0,1022,29,10,187,15,21043
2015-05-27,29,20,0.0,13.4,6,60,02:42 PM,02:24 AM,05:45 AM,08:24 PM,20,25,25,24,25,32,82,3.7,1020,29,10,200,15,21043
2015-05-28,30,18,0.0,14.5,6,67,03:38 PM,02:54 AM,05:45 AM,08:24 PM,19,25,25,24,10,18,74,3.1,1021,30,9,184,6,21043
2015-05-29,28,18,0.0,14.5,5,74,04:34 PM,03:24 AM,05:44 AM,08:25 PM,18,23,23,22,22,15,78,3.7,1023,28,9,116,13,21043
2015-05-30,29,18,0.0,14.5,7,81,05:32 PM,03:56 AM,05:44 AM,08:26 PM,19,24,24,23,25,15,77,0.0,1020,29,10,183,16,21043
2015-05-31,30,19,0.0,14.5,6,87,06:30 PM,04:31 AM,05:43 AM,08:27 PM,19,25,25,24,23,19,77,3.3,1017,30,10,189,15,21043
2015-06-01,27,18,0.0,14.5,5,94,07:30 PM,05:10 AM,05:43 AM,08:27 PM,19,23,23,22,17,59,84,34.6,1016,27,7,166,10,21043
2015-06-02,15,13,0.0,9.3,3,100,08:27 PM,05:54 AM,05:43 AM,08:28 PM,14,13,14,13,22,100,94,2.6,1019,15,6,37,16,21043
2015-06-03,18,13,0.0,9.3,4,92,09:24 PM,06:44 AM,05:42 AM,08:29 PM,12,14,15,14,18,100,86,1.9,1021,18,7,68,13,21043
2015-06-04,17,13,0.0,9.3,4,86,10:16 PM,07:39 AM,05:42 AM,08:29 PM,13,14,15,14,18,98,89,3.3,1022,17,4,59,12,21043
2015-06-05,23,13,0.0,9.3,4,79,11:04 PM,08:39 AM,05:42 AM,08:30 PM,15,17,18,17,12,77,86,0.2,1017,23,8,141,8,21043
2015-06-06,25,16,0.0,14.5,5,72,11:49 PM,09:44 AM,05:41 AM,08:31 PM,16,20,20,20,20,27,79,5.6,1014,25,9,169,13,21043
2015-06-07,24,15,0.0,13.5,5,65,No moonrise,10:50 AM,05:41 AM,08:31 PM,15,19,20,19,22,49,77,0.0,1020,24,10,157,14,21043
2015-06-08,29,15,0.0,14.5,5,58,12:28 AM,11:57 AM,05:41 AM,08:32 PM,17,23,23,22,31,27,75,8.4,1012,29,9,190,20,21043
